image,vrai_label,prediction,confiance,methode,yolo_classe,yolo_confiance,ocr_medicament,ocr_confiance,dosage,latence_s,correct
orig_IMG-20260612-WA0092.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PECTRYL,1.0,ocr_seul,BOX,0.521,PECTRYL,1.0,?,1.28,False
rot_1781527996840.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.79,False
bruit_IMG-20260614-WA0022.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DIFAL,0.75,ocr_seul,?,0.0,DIFAL,0.75,?,1.17,False
orig_1781527998730.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHAEVA,0.73,ocr_seul,?,0.0,PHAEVA,0.73,٣ %,13.42,False
rot_IMG-20260614-WA0009.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.758,I3.1,0.67,?,1.83,False
lum_1781527999048.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,BOX,0.367,PROCLOR,0.86,?,3.77,False
orig_image-1781306796917.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DHE,1.0,ocr_seul,?,0.0,DHE,1.0,?,6.09,False
orig_IMG-20260612-WA0077.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,?,1.02,False
rot_1781527997971.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.57,ocr_fallback,?,0.0,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.57,?,3.81,False
orig_1781527997480.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 200MG 10SUPPO 12-16 (H),0.67,ocr_seul,?,0.0,DOLIPRANE 200MG 10SUPPO 12-16 (H),0.67,?,3.02,False
lum_WhatsApp Image 2026-06-12 at 15.06.19 (4).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ART 50,0.6,ocr_seul,?,0.0,ART 50,0.6,?,1.35,False
bruit_IMG-20260612-WA0294.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC 50MG,1.0,ocr_seul,?,0.0,FENAC 50MG,1.0,?,2.82,False
lum_1781527996871.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ROMAC,0.8,ocr_seul,?,0.0,ROMAC,0.8,?,5.76,False
bruit_IMG-20260612-WA0076.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NEWFLEX GEL CHAUFFANT ROLL-ON,0.57,ocr_fallback,?,0.0,NEWFLEX GEL CHAUFFANT ROLL-ON,0.57,?,0.76,False
orig_IMG-20260614-WA0075.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AIRTAL,0.83,ocr_seul,BOX,0.574,AIRTAL,0.83,1mg,1.27,False
lum_1781527997130.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ARGO,0.75,ocr_seul,?,0.0,ARGO,0.75,200/6,3.9,False
rot_1781527998934.jpg,PHOTOS MEDICAMENTS AUGMENTEES,XYCET 0.05% 60ML,0.64,ocr_seul,?,0.0,XYCET 0.05% 60ML,0.64,?,3.33,False
lum_1781527997231.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AMEP 10,0.57,ocr_fallback,?,0.0,AMEP 10,0.57,?,5.26,False
orig_IMG-20260614-WA0026.jpg,PHOTOS MEDICAMENTS AUGMENTEES,A.V.D. BTE 20 CP,0.56,ocr_fallback,?,0.0,A.V.D. BTE 20 CP,0.56,?,1.12,False
rot_1781527998821.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ANDOL C B/10 (H),0.58,ocr_fallback,?,0.0,ANDOL C B/10 (H),0.58,?,4.14,False
rot_IMG-20260614-WA0073.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALER Z,0.83,ocr_seul,BOX,0.769,ALER Z,0.83,0/8,2.16,False
orig_IMG-20260614-WA0071.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LANTUS,0.83,ocr_seul,?,0.0,LANTUS,0.83,?,1.7,False
bruit_1781527997650.jpg,PHOTOS MEDICAMENTS AUGMENTEES,IPP,0.67,ocr_seul,?,0.0,IPP,0.67,?,4.03,False
bruit_IMG-20260614-WA0041.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ACNO 10 MG,0.57,ocr_fallback,?,0.0,ACNO 10 MG,0.57,1 g,2.09,False
rot_IMG-20260612-WA0034(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,ANTIBIO SYNALAR GOUTTES AURICU,0.97,ocr_seul,BOX,0.756,ANTIBIO SYNALAR GOUTTES AURICU,0.97,10ml,1.07,False
bruit_1781527998934.jpg,PHOTOS MEDICAMENTS AUGMENTEES,XYCET 0.05% 120ML,1.0,ocr_seul,?,0.0,XYCET 0.05% 120ML,1.0,?,3.73,False
bruit_1781527997971.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 1000MG B/10 STS (P) (H) (CHC),0.62,ocr_seul,?,0.0,ASPEGIC 1000MG B/10 STS (P) (H) (CHC),0.62,?,3.81,False
orig_IMG-20260614-WA0067.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LIDOCAINE 5% F 24 ML INJ,0.67,ocr_seul,?,0.0,LIDOCAINE 5% F 24 ML INJ,0.67,?,1.46,False
orig_1781527998533.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.32,False
bruit_IMG-20260614-WA0008.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.57,ocr_fallback,?,0.0,"BC-F 8,4%",0.57,?,1.63,False
bruit_WhatsApp Image 2026-06-12 at 15.06.52 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,AZIX,1.0,ocr_seul,?,0.0,AZIX,1.0,?,0.87,False
bruit_IMG-20260614-WA0040.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIFLURIL 700MG AD /8 SUPPOS (H),0.71,ocr_seul,?,0.0,NIFLURIL 700MG AD /8 SUPPOS (H),0.71,?,0.91,False
orig_IMG-20260614-WA0015.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHARMATEX,0.8,ocr_seul,?,0.0,PHARMATEX,0.8,?,0.88,False
orig_1781527998632.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CIPROFLOXACINE WIN 250 MG,1.0,ocr_seul,?,0.0,CIPROFLOXACINE WIN 250 MG,1.0,?,2.87,False
lum_IMG-20260614-WA0054.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VITAIR,0.83,ocr_seul,BOX,0.518,VITAIR,0.83,?,1.16,False
bruit_IMG-20260612-WA0327.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.86,ocr_seul,?,0.0,I3.1,0.86,?,3.15,False
rot_1781527999222.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ONCOVIN,0.86,ocr_seul,?,0.0,ONCOVIN,0.86,?,4.06,False
orig_WhatsApp Image 2026-06-12 at 15.06.19 (3).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ADO,0.67,ocr_seul,BOX,0.674,ADO,0.67,?,1.33,False
bruit_IMG-20260613-WA0050.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.67,ocr_seul,?,0.0,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.67,?,1.12,False
lum_WhatsApp Image 2026-06-12 at 15.07.45.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,NEOMOX,0.761,accord_yolo_ocr,BOX,0.323,NEOMOX,1.0,?,1.14,False
bruit_WhatsApp Image 2026-06-12 at 15.07.34 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DIFAL,0.89,ocr_seul,?,0.0,DIFAL,0.89,5ui,1.23,False
bruit_IMG-20260614-WA0026.jpg,PHOTOS MEDICAMENTS AUGMENTEES,GONAL-F 150 UI,0.55,ocr_fallback,?,0.0,GONAL-F 150 UI,0.55,?,0.99,False
lum_IMG-20260612-WA0325.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,?,0.0,ALGANTIL,1.0,?,2.77,False
rot_IMG-20260612-WA0089.jpg,PHOTOS MEDICAMENTS AUGMENTEES,IPP 20MG 7 GEL (R),0.64,ocr_seul,BOX,0.449,IPP 20MG 7 GEL (R),0.64,7 g,1.81,False
rot_IMG-20260614-WA0029.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,?,1.26,False
rot_1781527997924.jpg,PHOTOS MEDICAMENTS AUGMENTEES,GLUCOVANCE,1.0,ocr_seul,?,0.0,GLUCOVANCE,1.0,?,2.96,False
orig_1781527996928.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FLUMAX 6000 UI ANTI-XA/0.6ML,1.0,ocr_seul,?,0.0,FLUMAX 6000 UI ANTI-XA/0.6ML,1.0,?,3.25,False
bruit_1781268751870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.86,ocr_seul,?,0.0,I3.1,0.86,?,4.21,False
lum_IMG-20260612-WA0295.jpg,PHOTOS MEDICAMENTS AUGMENTEES,RAZON,0.8,ocr_seul,?,0.0,RAZON,0.8,?,6.48,False
lum_IMG-20260612-WA0339.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,0.89,ocr_seul,?,0.0,DOLIPRANE,0.89,?,2.49,False
lum_IMG-20260612-WA0032(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,SURGAM,1.0,ocr_seul,BOX,0.831,SURGAM,1.0,200mg,1.09,False
bruit_IMG-20260614-WA0073.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CALPOL,0.83,ocr_seul,?,0.0,CALPOL,0.83,١٢٥٨ ml,1.89,False
orig_1781268752449.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,1.21,False
rot_IMG-20260612-WA0326.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,BOX,0.37,ALGANTIL,1.0,٨g,5.52,False
lum_1781527998517.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.81,False
bruit_IMG-20260612-WA0284.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE 0.5MG/ML /6 AMP 0% (SP),0.64,ocr_seul,?,0.0,VENTOLINE 0.5MG/ML /6 AMP 0% (SP),0.64,?,3.05,False
bruit_IMG-20260612-WA0262.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CODOLIPRANE,1.0,ocr_seul,?,0.0,CODOLIPRANE,1.0,9/20,2.62,False
lum_IMG-20260612-WA0281.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SURGAM,1.0,ocr_seul,?,0.0,SURGAM,1.0,0mg,7.89,False
rot_IMG-20260612-WA0130.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.67,ocr_seul,BOX,0.477,"BC-F 8,4%",0.67,8 g,4.3,False
rot_1781527999173.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ARES,0.75,ocr_seul,?,0.0,ARES,0.75,?,4.46,False
orig_1781527999079.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,?,3.59,False
rot_WhatsApp Image 2026-06-12 at 15.07.34 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DIFAL,1.0,ocr_seul,BOX,0.552,DIFAL,1.0,50mg,1.44,False
rot_IMG-20260612-WA0148.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NORISTERAT,0.75,ocr_seul,BOX,0.697,NORISTERAT,0.75,?,0.84,False
rot_IMG-20260614-WA0014.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LOREUS,0.83,ocr_seul,?,0.0,LOREUS,0.83,1mg,2.38,False
orig_IMG-20260614-WA0017.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 1000MG B/10 STS (P) (H) (CHC),0.67,ocr_seul,?,0.0,ASPEGIC 1000MG B/10 STS (P) (H) (CHC),0.67,2 g,1.02,False
lum_1781527997212.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXFORGE 5 MG/80 MG,1.0,ocr_seul,?,0.0,EXFORGE 5 MG/80 MG,1.0,?,3.23,False
orig_IMG-20260614-WA0034.jpg,PHOTOS MEDICAMENTS AUGMENTEES,IPP,0.67,ocr_seul,?,0.0,IPP,0.67,4 g,1.04,False
lum_1781527998009.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.57,ocr_fallback,?,0.0,I3.1,0.57,?,3.8,False
bruit_IMG-20260614-WA0050.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ANDOL,0.8,ocr_seul,?,0.0,ANDOL,0.8,?,1.07,False
bruit_IMG-20260614-WA0066.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,0.6,False
bruit_1781527999333.jpg,PHOTOS MEDICAMENTS AUGMENTEES,XENID,1.0,ocr_seul,?,0.0,XENID,1.0,?,1.5,False
rot_IMG-20260612-WA0272.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NEOCLAV 500MG/62.5 12 STS (H),0.71,ocr_seul,BOX,0.611,NEOCLAV 500MG/62.5 12 STS (H),0.71,?,2.78,False
bruit_IMG-20260614-WA0038.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AULIN,0.8,ocr_seul,?,0.0,AULIN,0.8,?,2.52,False
orig_1781527997546.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MACROMAX,0.77,ocr_seul,?,0.0,MACROMAX,0.77,?,5.39,False
bruit_1781527998902.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,?,3.78,False
bruit_IMG-20260614-WA0017.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LIDOCAINE 1% F 20 ML INJ,0.86,ocr_seul,?,0.0,LIDOCAINE 1% F 20 ML INJ,0.86,?,0.98,False
orig_IMG-20260614-WA0037.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,BOX,0.546,DOLI,0.75,?,1.0,False
lum_1781527997836.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SERETIDE 125/25FG AEROS 120D (H),1.0,ocr_seul,?,0.0,SERETIDE 125/25FG AEROS 120D (H),1.0,?,3.24,False
lum_WhatsApp Image 2026-06-12 at 15.07.34 (6).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,CRISTAL,1.0,ocr_seul,BOX,0.808,CRISTAL,1.0,156/18,3.11,False
lum_IMG-20260614-WA0044.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,187 g,1.12,False
bruit_1781527997610.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MONO TILDIEM LP 300MG /28 0%,0.67,ocr_seul,?,0.0,MONO TILDIEM LP 300MG /28 0%,0.67,?,3.35,False
rot_IMG-20260612-WA0348.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OLIGO-ELEMENTS,1.0,ocr_seul,BOX,0.626,OLIGO-ELEMENTS,1.0,?,3.28,False
bruit_IMG-20260612-WA0272.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,3.22,False
lum_IMG-20260614-WA0072.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DICETEL 100MG,0.8,ocr_seul,BOX,0.641,DICETEL 100MG,0.8,?,2.09,False
lum_1781527998730.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHAEVA,0.73,ocr_seul,?,0.0,PHAEVA,0.73,٣ %,13.57,False
lum_IMG-20260612-WA0090.jpg,PHOTOS MEDICAMENTS AUGMENTEES,URBANYL,0.73,ocr_seul,?,0.0,URBANYL,0.73,?,1.52,False
lum_IMG-20260612-WA0042(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,MACROCID,0.77,ocr_seul,BOX,0.811,MACROCID,0.77,200/6,1.33,False
lum_IMG-20260614-WA0049.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,2.45,False
orig_1781527998902.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,5 mg,3.27,False
orig_1781527997307.jpg,PHOTOS MEDICAMENTS AUGMENTEES,,1.0,ocr_seul,?,0.0,,1.0,?,2.93,False
bruit_IMG-20260612-WA0277.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.57,ocr_fallback,?,0.0,EXEMPLE 500MG,0.57,?,3.26,False
lum_IMG-20260612-WA0038(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,LEVOFLOXACINE GT,0.88,ocr_seul,?,0.0,LEVOFLOXACINE GT,0.88,500mg,1.14,False
orig_1781527999063.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.08,False
rot_IMG-20260612-WA0046(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC,1.0,ocr_seul,BOX,0.768,FENAC,1.0,02/28,1.56,False
orig_1781527998699.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EUPHON,0.67,ocr_seul,?,0.0,EUPHON,0.67,?,3.72,False
lum_IMG-20260612-WA0071.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZIX,1.0,ocr_seul,BOX,0.855,AZIX,1.0,20 mg,2.85,False
bruit_IMG-20260612-WA0046(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,XENID,1.0,ocr_seul,?,0.0,XENID,1.0,?,1.62,False
rot_IMG-20260614-WA0028.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,1.07,False
orig_1781527998984.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CEZIN,0.8,ocr_seul,?,0.0,CEZIN,0.8,?,4.13,False
bruit_IMG-20260614-WA0068.jpg,PHOTOS MEDICAMENTS AUGMENTEES,APAISYL,0.73,ocr_seul,BOX,0.768,APAISYL,0.73,?,0.75,False
rot_WhatsApp Image 2026-06-12 at 15.06.19 (4).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,?,1.42,False
orig_IMG-20260612-WA0284.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.6,ocr_seul,?,0.0,SK-F 12,0.6,?,3.92,False
orig_IMG-20260612-WA0024(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,SOCLAV,1.0,ocr_seul,BOX,0.339,SOCLAV,1.0,8/1 %,2.04,False
lum_1781527998271.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,40mg,8.93,False
lum_1781527997253.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ZITHROMAX 200MG,1.0,ocr_seul,?,0.0,ZITHROMAX 200MG,1.0,?,3.85,False
bruit_1781527998614.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PENICILLINE G 1 M UI DIAMANT,1.0,ocr_seul,?,0.0,PENICILLINE G 1 M UI DIAMANT,1.0,?,4.04,False
orig_IMG-20260614-WA0013.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHARMAFLAM,0.8,ocr_seul,?,0.0,PHARMAFLAM,0.8,?,0.9,False
lum_1781527999256.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,8 ui,3.54,False
lum_IMG-20260612-WA0138.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIDAZOL,1.0,ocr_seul,BOX,0.47,NIDAZOL,1.0,189/11,6.28,False
lum_1781527998213.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.95,False
orig_IMG-20260614-WA0057.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZ 500MG 3 CP (H),0.58,ocr_fallback,?,0.0,AZ 500MG 3 CP (H),0.58,3 %,2.0,False
orig_IMG-20260612-WA0281.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SURGAM,1.0,ocr_seul,?,0.0,SURGAM,1.0,0mg,7.99,False
lum_IMG-20260612-WA0074.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ARGO,1.0,ocr_seul,BOX,0.67,ARGO,1.0,?,1.66,False
bruit_IMG-20260614-WA0002.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.55,ocr_fallback,?,0.0,SOLUPRED 20MG /20CP TVA 0% (P) (H),0.55,?,1.09,False
bruit_IMG-20260614-WA0037.jpg,PHOTOS MEDICAMENTS AUGMENTEES,D-CURE,0.73,ocr_seul,?,0.0,D-CURE,0.73,?,0.98,False
rot_1781268751657.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ZOCOR,0.8,ocr_seul,?,0.0,ZOCOR,0.8,?,4.17,False
orig_IMG-20260612-WA0030(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROTOS,0.8,ocr_seul,BOX,0.389,PROTOS,0.8,?,1.69,False
rot_1781527998837.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.57,ocr_fallback,?,0.0,SK-F 12,0.57,?,5.05,False
orig_IMG-20260614-WA0072.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DICETEL 100MG,0.8,ocr_seul,BOX,0.485,DICETEL 100MG,0.8,?,2.03,False
rot_IMG-20260612-WA0159.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NEOMOX,0.82,accord_yolo_ocr,BOX,0.439,NEOMOX,1.0,?,0.79,False
bruit_1781527996520.jpg,PHOTOS MEDICAMENTS AUGMENTEES,RULID,0.89,ocr_seul,?,0.0,RULID,0.89,?,3.36,False
orig_IMG-20260612-WA0022(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,AUGMENTIN,1.0,ocr_seul,BOX,0.827,AUGMENTIN,1.0,1ml,1.87,False
rot_1781527997949.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.55,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.55,?,3.5,False
lum_IMG-20260614-WA0017.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.6,ocr_seul,?,0.0,SK-F 12,0.6,?,1.16,False
rot_1781527998196.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CHLORURE DE SODIUM 0.9%,0.75,ocr_seul,?,0.0,CHLORURE DE SODIUM 0.9%,0.75,?,3.36,False
bruit_IMG-20260612-WA0281.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SURGAM,1.0,ocr_seul,?,0.0,SURGAM,1.0,١ %,6.99,False
orig_1781527996564.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,3.49,False
orig_1781527998234.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LEXUS,0.57,ocr_fallback,?,0.0,LEXUS,0.57,?,3.39,False
rot_1781527997042.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.03,False
lum_1781527998682.jpg,PHOTOS MEDICAMENTS AUGMENTEES,GLUCONATE DE CALCIUM 10 % PROAMP,0.8,ocr_seul,?,0.0,GLUCONATE DE CALCIUM 10 % PROAMP,0.8,?,3.06,False
orig_1781527998593.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIMBEX,0.73,ocr_seul,?,0.0,NIMBEX,0.73,?,3.45,False
orig_IMG-20260612-WA0240.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TOTHEMA,0.92,ocr_seul,?,0.0,TOTHEMA,0.92,?,1.27,False
bruit_WhatsApp Image 2026-06-12 at 15.06.53 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ATUS SP 125,0.71,ocr_seul,?,0.0,ATUS SP 125,0.71,?,1.11,False
bruit_IMG-20260612-WA0072.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZ,1.0,ocr_seul,?,0.0,AZ,1.0,?,0.86,False
orig_IMG-20260612-WA0071.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ZAVEDOS,0.77,ocr_seul,BOX,0.856,ZAVEDOS,0.77,20 mg,2.41,False
bruit_IMG-20260612-WA0261.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,500mg,1.05,False
orig_1781527996683.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.88,False
orig_1781527998058.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,3.42,False
orig_1781527997852.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.17,False
orig_IMG-20260613-WA0049.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIFLURIL 700MG AD /8 SUPPOS (H),0.71,ocr_seul,BOX,0.345,NIFLURIL 700MG AD /8 SUPPOS (H),0.71,?,1.32,False
rot_IMG-20260612-WA0296.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.67,ocr_seul,BOX,0.426,SK-F 12,0.67,?,3.33,False
orig_IMG-20260612-WA0078.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VITAIR,0.83,ocr_seul,BOX,0.69,VITAIR,0.83,?,1.72,False
lum_WhatsApp Image 2026-06-12 at 15.06.19 (7).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,NIDAZOL,1.0,ocr_seul,BOX,0.773,NIDAZOL,1.0,1500000 ui,1.78,False
rot_1781527998252.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZOLE 4%,1.0,ocr_seul,?,0.0,AZOLE 4%,1.0,40mg,8.57,False
rot_IMG-20260614-WA0038.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ROMAC,0.8,ocr_seul,?,0.0,ROMAC,0.8,?,2.32,False
lum_1781527997693.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALER-Z 28 CP (P),0.58,ocr_fallback,?,0.0,ALER-Z 28 CP (P),0.58,?,4.28,False
orig_IMG-20260612-WA0237.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TOTHEMA,0.86,ocr_seul,?,0.0,TOTHEMA,0.86,6 g,1.41,False
orig_IMG-20260612-WA0277.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DYNATENS,0.71,ocr_seul,?,0.0,DYNATENS,0.71,9 / 7,3.36,False
rot_IMG-20260612-WA0290.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FENAC,1.0,ocr_seul,?,0.0,FENAC,1.0,?,2.74,False
